0 72.641600 23.168797 0.000000
100 72.641600 23.168797 0.000000
200 72.641600 23.168797 0.000000
300 72.641600 23.168797 0.000000
400 72.641600 23.168797 0.000000
500 72.641600 23.168797 0.000000
600 72.641600 23.168797 0.000000
700 72.641600 23.168797 0.000000
800 72.641600 23.168797 0.000000
900 72.641600 23.168797 0.000000
